Ann Gillis,O'Connor,,child star,,1927,1937,1984+,1946
Margalo Gillmore,Gillmore,,unknown,,1897,1932,1986,1956
Lowell Gilmore,Gilmore,,general purpose,,1907,1947,1960,1954
Virginia Gilmore,Gilmore,,unknown,,,1941,1986,
Ian Gilmour,,,unknown,,,,1992+,
Hermione Gingold,Gingold,,revue comedienne,,1897,1936,1987,1976
Robert Ginty,,,unknown,,,,1992+,
Annie Girardot,Girardot,,lead,,1931,1956,1984+,1981
Etienne Girardot,Girardot,,dapper,"[4.231,942]",1856,1912,1939,1940
Dorothy Gish,Gish,,silent,,1898,1912,1968,1963
Lillian Gish,deGuiche,,fragile-looking,,1894,1914,1993,1976
Kathryn Givney,Givney,,general purpose,,1897,1948,1978,1959
Anton Glanzelius,,,unknown,,,,1992+,
Yves Glary,,,unknown,,,,1992+,
Gil Glasco,,,unknown,,,,1992+,
Paul Michael Glaser,Glaser,,lead,,1943,1971,1984+,1982
Sabine Glaser,,,unknown,[4.16],,,1992+,
Ron Glass,,,unknown,,,,1992+,
Jackie Gleason,Gleason,,heavyweight comedian,[4.103][4.36],1916,1941,1987,1983
Jimmie Gleason,Gleason,,hard-boiled comedy,,1886,1930,1959,1958
Lucille Gleason,Gleason,,character,,1886,1929,1947,1945
Paul Gleason,,,unknown,,,,1992+,
Russell Gleason,Gleason,,juvenile actor,,1908,1929,1945,1944
Roy Glenister,,,unknown,,,,1992+,
Roy Glenn,Glenn,,character,,1901,1952,1970,1971
Scott Glenn,Glenn,,lead,,1942,1973,1984+,1982
Sharon Gless,,,unknown,,,,1992+,
Bruce Glover,,,unknown,,,,1992+,
Crispin Glover,,,unknown,,,,1992+,
Danny Glover,Glover,,brave black sidekick,,1947,1976,1984+,1990
John Glover,,,unknown,,,1980,1992+,
Julian Glover,Glover,,general purpose,,1935,1963,1984+,1981
Carlin Glynn,Glynn,,wife,,,1986,1992+,
Mary Glynne,Glynne,,well-bred,,1898,1919,1954,1937
George Gobel,Gobel,,little comic,,1919,1956,1991,1957
Paulette Goddard,Levy,,"pert, pretty",,1911,1931,1990,1972
Willoughby Goddard,Goddard,,character,,1932,1957,1984+,1959
Peter Godfrey,Godfrey,,unknown,,1899,1939,1970,1956
Jacques Godin,,,unknown,,,,1992+,
Bernard Goetzke,,,unknown,,,1926,1992+,
John Goff,,,unknown,,,,1992+,
Norris Goff,Goff,,hillbilly: Abner,,1906,1940,1978,1942
Gila Golan,Golan,,lead,,1940,1965,1984+,1969
Whoopi Goldberg,Goldberg,,black character,,1950,1985,1984+,1991
Jeff Goldblum,Goldblum,,lanky,"[4.97,355]",1952,1974,1984+,1983
Charles Goldner,Goldner,,character,,1900,1940,1955,1954
Lelia Goldoni,Goldoni,,unknown,,1938,1959,1984+,1981
Matt Goldsby,,,unknown,,,,1992+,
Clio Goldsmith,,,unknown,,,,1992+,
Bobcat Goldthwait,,,unknown,,,,1992+,
Arlene Golonka,,,unknown,,,,1992+,
Minna Gombell,Gombell,,hard-boiled roles,,1900,1931,1973,1952
Thomas Gomez,Gomez,,character,,1905,1942,1971,1970
Peter Gonzales,Gonzales,,unknown,,,1972,1984+,
Michael Goodliffe,Goodliffe,,"officer, professional man",,1914,1948,1976,1975
Benny Goodman,Goodman,,"clarinettist, bandleader",,1909,1938,1984+,1955
Dody Goodman,,,unknown,,,,1992+,
Bill Goodwin,Goodwin,,genial type,,1910,1942,1958,1956
Harold Goodwin,Goodwin,,"cockney serviceman, small-time cook",,1917,1950,1984+,1969
Suki Goodwin,,,unknown,,,,1992+,
Allen Goorwitz,,,unknown,,,,1992+,
Leo Gorcey,Gorcey,,"tough, fast-talking",,1915,1937,1969,1969
Colin Gordin,,,unknown,,,,1992+,
Bruce Gordon,Gordon,,character,,1919,1950,1984+,1966
C.~Henry Gordon,Gordon,,maniacally evil villain,,1882,1931,1940,1940
Colin Gordon,Gordon,,mildly cynical civil servant,,1911,1947,1972,1967
Dexter Gordon,,,musican,,,1982,1990,
Don Gordon,,,unknown,,,,1992+,
Gale Gordon,Aldrich,,"plump, fussy",,1905,1942,1984+,1968
Keith Gordon,,,unknown,,,,1992+,
Leo Gordon,Gordon,,thick-set,,1922,1953,1984+,1981
Mary Gordon,Gordon,,tiny,,1882,1925,1963,1947
Robert Gordon,,,unknown,,,,1992+,
Ruth Gordon,Jones,,distinguished,,1896,1915,1985,1983
Marius Goring,Goring,,neurotic or fey roles,,1912,1936,1984+,1978
Cliff Gorman,Gorman,,lead,,1936,1969,1984+,1980
Lynee Gorman,,,unknown,,,,1992+,
Karen Gorney,Gorney,,lead,,,1977,1984+,1977
Frank Gorshin,Gorshin,,wiry,,1935,1957,1984+,1981
Marjoe Gortner,Gortner,,unknown,,1941,1973,1984+,1979
Lou Gossett,Gosset,,soldier,[4.759],1936,1968,1984+,1983
Lou Gossett~jr., Gosset,,unknown,,,,1992+,
Walter Gotell,Gotell,,KGB menace,,,1959,1984+,1980
Ferdinand Gottschalk,Gottschalk,,balddomed,,1869,1926,1944,1936
Jetta Goudal,Goudal,,lead,,1898,1924,1984+,1932
Michael Gough,Gough,,homicidal roles,,1917,1946,1984+,1983
Elliott Gould,Goldstein,,unhandsomeness,[4.82],1938,1966,1984+,1982
Harold Gould,Gould,,light character,,1923,1971,1984+,1980
Jason Gould,Gould,,young,,,1991,,
Robert Goulet,Applebaum,,lead,,1933,1963,1984+,1980
Michael Gover,,,unknown,,,,1992+,
Gibson Gowland,Gowland,,character,,1872,1917,1951,1937
Harry Goz,,,unknown,,,,1992+,
Patricia Gozzi,Gozzi,,juvenile,,1950,1962,1984+,1965
Betty Grable,Grable,,pinup,,1916,1930,1973,1955
Nickolas Grace,,,unknown,,,,1992+,
Gerrit Graham,,,unknown,,,,1992+,
Gloria Grahame,Hallward,,offbeat blonde,,1924,1944,1981,1980
Margot Grahame,Grahame,,lead,,1911,1930,1984+,1957
Alexander Granach,Granach,,character,,1890,1923,1945,1944
Farley Granger,Granger,,weird lead,[12.197],1928,1943,1992+,1978
Stewart Granger,Stewart,,lead,,1913,1933,1993,1977
Cary Grant,Leach,,handsome debonair,[4.1123][37.326]  VT(HP7),1904,1932,1986,1966
Kathryn Grant,Grandstaff,,lead,,1933,1953,1984+,1960
Lawrence Grant,Grant,,character,,1870,1921,1952,1945
Lee Grant,Rosenthal,,dynamic,,,1951,1984+,1983
Richard E. Grant,Grant,,competent,,,1992,1984+,
Bonita Granville,Granville,,child actress,,1923,1932,1988,1967
Charley Grapewin,Grapewin,,character,,1869,1930,1956,1951
Peter Graves,Aurnes,,suave,[34.261],1925,1950,1984+,1988
Peter Graves,Graves,,light comic,,1911,1941,1984+,1976
Fernand Gravet,Martens,,debonair,,1904,1933,1970,1969
Billy Gray,Gray,,juvenile actor,,1940,1946,1984+,1962
Charles Gray,Gray,,smooth unsympathetic,,1928,1960,2000,1978
Colleen Gray,Jensen,,lead,,1922,1947,1984+,1968
Dolores Gray,Gray,,statuesque,,1924,1954,1984+,1957
Erin Gray,,,unknown,,,,1992+,
Joel Gray,,,dancer,,,,1998+,
Nadia Gray,Gray,,lead,,1923,1949,1984+,1967
Sally Gray,Stevens,,heroine,,1916,1930,1984+,1952
Kathryn Grayson,Hedrick,,singing star,,1922,1940,1984+,1976
Juliette Greco,Greco,,singer,,1927,1949,1984+,1960
Danny Green,Green,,"cheerful, menacing",,1903,1937,1984+,1959
Gilbert Green,,,unknown,,,,1992+,
Keith Green,,,unknown,,,,1992+,
Marika Green,,,unknown,,,,1992+,
Martyn Green,Green,,light opera singer,,1899,1939,1975,1968
Nigel Green,Green,,dominant,,1924,1956,1972,1971
Seth Green,,,unknown,,,,1992+,
Graham Greene,Greene,,distinguished,,1904,1934,1984+,1973
H.Richard Greene,,,unknown,,,,1992+,
Leon Green,Green,,stalwart,,,1967,1984+,1976
Lorne Greene,Greene,,solidly built,,1915,1954,1987,1981
Mean Joe Greene,,,unknown,,,,1992+,
Michael Greene,,,unknown,,,,1992+,
Richard Greene,Greene,,good-looking,,1914,1938,1985,1972
Raymond Greenleaf,Greenleaf,,lead,,1892,1941,1963,1950
Sidney Greenstreet,Greenstreet,,"immense, swindler",[4.666],1879,1941,1954,1950
Charlotte Greenwood,Greenwood,,tall comedienne,,1890,1918,1978,1956
Joan Greenwood,Greenwood,,plummy-voiced,,1921,1940,1987,1978
John Greenwood,Greenwood,,composer,,1889,1930,1975,1952
Jane Greer,Greer,,cool,,1924,1945,1984+,1974
Clare Greet,,,unknown,,,,1992+,
Everley Gregg,Gregg,,character,,1898,1932,1959,1945
Nora Gregor,Gregor,,lead,,1890,1929,1949,1939
Andre Gregory,,,unknown,,,,1992+,
Celia Gregory,,,unknown,,,,1992+,
Dora Gregory,,,unknown,,,,1992+,
James Gregory,Gregory,,"heavy, cop",[4.147][34.322],1911,1948,1984+,1979
Mark Gregory,,,[1],,,,1992+,
John Gregson,Gregson,,likeable,,1919,1948,1975,1971
Robert Greig,Greig,,servant,,1880,1930,1958,1948
Joyce Grenfell,Phipps,,refined gaucherie,,1910,1942,1979,1964
Anne Grey,,,unknown,,,,1992+,
Jennifer Grey,Grey,,singer and dancer,,1960,1987,1984+,
Joel Grey,Katz,,singer and dancer,[4.96],1932,1952,1984+,1976
Lita Grey,MacMurray,,juvenile,,1909,1920,1984+,1930
Nan Grey,Miller,,blonde,[4.521],1918,1934,1993,1941
Virginia Grey,Grey,,lissome blonde,,1917,1927,1984+,1970
Robert Grieg,,,unknown,,,,1992+,
Helmut Griem,Griem,,lead,[4.97],,1969,1984+,1979
David Alan Grier,,,unknown,,,,1992+,
Pam Grier,Grier,,lead,,1949,1970,1984+,1983
Rosie Grier,,,unknown,,,,1992+,
Ethel Griffies,Woods,,character,,1878,1931,1975,1963
Andy Griffith,Griffith,,"tall, slow-speaking",,1926,1957,1984+,1979
Corinne Griffith,Griffith,,lead,,1898,1922,1979,1952
Hugh Griffith,Griffith,,flamboyant,,1912,1940,1980,1977
Kenneth Griffith,Griffith,,sharp-eyed,,1921,1941,1984+,1973
Kirstin Griffith,,,unknown,,,,1992+,
Melanie Griffith,Griffith,,innocent blonde,,1957,1975,1984+,1990
Simone Griffith,,,unknown,,,,1992+,
Tracy Griffith,,,unknown,,,,1992+,
Jane Griffiths,Griffiths,,lead,,1929,1954,1975,1963
Ele Grigsby,,,unknown,,,,1992+,
Dan Grimaldi,,,unknown,,,,1992+,
Gary Grimes,Grimes,,juvenile lead,,1955,1971,1984+,1976
Jonathan Griss,,,unknown,,,,1992+,
Claire Griswold,,,cold beauty,[34.270],,1963,1984+,
George Grizzard,Grizzard,,sneaky roles,,1925,1960,1984+,1980
Charles Grodin,Grodin,,lead,,1935,1968,1984+,1981
Ake Groenberg,,,unknown,,,,1992+,
Herbert Gronemeyer,,,unknown,,,,1992+,
Sam Groom,,,unknown,,,,1992+,
Muriel Gross,,,unknown,,,,1992+,
Linda Grovenor,,,unknown,,,,1992+,
Gustav Grundgens,"Gr\""undgens",,unknown,,,1931,1992+,
Oliver Gruner,Gruner,,king-fu fighter,,1960,1988,1984+,1999
Dominic Guard,Guard,,lead,,1925,1970,1984+,1975
Harry Guardino,Guardino,,lead,,1925,1958,1984+,1980
Francois Guerin,Gu\'erin,,unknown,,,1959,1984+,
Ruy Guerra,,,unknown,,,,1992+,
Christopher Guest,,,unknown,,,,1992+,
Lance Guest,,,unknown,,,,1992+,
Nicholas Guest,,,unknown,,,,1992+,
Nancy Guild,Guild,,lead,,1925,1946,1984+,1971
Paul Guilfoyle,Guilfoyle,,"sly, sinister",,1902,1936,1961,1955
Jack Guilford, Guilford,,unknown,,,,1990,
Robert Guillaume,Guillaume,,lead,,,1979,1984+,1980
Fernando Guill\'en,,,unknown,,,,1992+,
Alec Guinness,Guinness,,character,,1914,1933,2000,1983
Clu Gulager,Gulager,,devious,[34.249],1929,1964,1984+,1980
Moses Gunn,Gunn,,unknown,,1929,1970,1993,1982
Robert Gunner,,,unknown,[4.136],,,1992+,
Sigrid Gurie,Gurie,,lead,,1911,1938,1969,1948
Ray Guth,,,unknown,,,,1992+,
Steve Guttenberg,,,unknown,[4.934],,,1992+,
The Little Tough Guys,n.a.,,young hooligans,,n.a.,1946,n.a.,
Edmund Gwenn,Gwenn,,"nice, stocky comic",,1875,1916,1959,1957
Jack Gwillin,,,unknown,,,,1992+,
Anne Gwynne,Trice,,lead,,1918,1939,1984+,1957
Fred Gwynne,Gwynne,,straight comic,,1927,1954,1993,1992
Michael Gwynne,Gwynne,,unknown,,1916,1954,1976,1969
Peter Gwynne,,,unknown,,,,1992+,
Greta Gynt,Gynt,,lead,,1916,1939,1984+,1966
James Haake,,,unknown,,,,1992+,
Dolly Haas,Haas,,lead,,1910,1930,1984+,1953
Hugo Haas,Haas,,character,,1901,1939,1968,1961
Buddy Hackett,Hackett,,tubby,,1924,1953,1984+,1978
Joan Hackett,Hackett,,unglamorous roles,,1934,1967,1983,1982
Raymond Hackett,Hackett,,lead,,1902,1928,1958,1931
Gene Hackman,Hackman,,virile,[4.210],1930,1961,1984+,1983
Sayle Haddon,,,unknown,,,,1992+,
Sara Haden,Haden,,"quiet, well-spoken",[4.928],1897,1934,1981,1958
Reed Hadley,Herring,,second lead,,1911,1938,1974,1968
Jean Hagen,Verhagen,,comedy character,[4.924],1924,1949,1977,1964
Ross Hagen,,,unknown,,,,1992+,
Julie Hagerty,,,unknown,,,,1992+,
Merle Haggard,,,unknown,,,,1992+,
Dan Haggerty,Haggerty,,hefty,,,1970,1984+,1980
Brahim Haggiag,,,unknown,,,,1992+,
Larry Hagman,Hagman,,square comedy lead,,1930,1964,1984+,1978
Gisela Hahn,,,unknown,,,,1992+,
Charles Haid,,,unknown,,,,1992+,
Sig Haig,,,unknown,,,,1992+,
Kenneth Haigh,Haigh,,angry young man,,1929,1956,1984+,1973
Ron Haines,,,unknown,,,,1992+,
William Haines,Haines,,lead,,1900,1923,1973,1935
Alan Hale,McKahan,,jovial,,1892,1911,1950,1950
Alan Hale~jr.,jr,,character,,1918,1942,1990,1957
Barbara Hale,Hale,,lead,,1922,1943,1984+,1969
Creighton Hale,Fitzgerald,,meek-and-mild,,1882,1915,1965,1947
Jonathan Hale,Hatley,,character,,1892,1934,1966,1958
Louise Closser Hale,Hale,,character,,1872,1929,1933,1933
Monte Hale,Hale,,westerns,,1919,1947,1984+,1966
Richard Hale,Hale,,supporting,,1893,1947,1981,1962
Robert Hale,,,unknown,,,,1992+,
Sonnie Hale,Monroe,,light comedian,,1902,1932,1959,1946
Jackie Earle Haley,,,unknown,,,,1992+,
Jack Haley,Haley,,diffident,,1899,1930,1979,1969
H.B. Halicki,,,unknown,,,,1992+,
Albert Hall,,,unknown,[4.184],,,1992+,
Anthony Michael Hall,,,geek,,1968,1982,1984+,1999
Huntz Hall,Hall,,long-faced,,1920,1937,1984+,1982
James Hall,Brown,,lead,,1900,1926,1940,1933
Jerry Hall,,,long-legged,,1957,1989,1984+,
Jon Hall,Locher,,athletic,,1913,1936,1979,1969
Juanita Hall, Hall,,character,,1901,,1968,
Porter Hall,Hall,,wry-faced,,1888,1934,1953,1954
Thurston Hall,Hall,,choleric executive,,1883,1918,1958,1956
Ray Hallam,Hallam,,unknown,,[1]1905,1931,1931,
May Hallatt,Hallatt,,character,,1882,1933,,1960
Lillian HallDavis,,,unknown,,,1927,1992+,1928
John Halliday,Halliday,,suave and dapper,,1880,1920,1947,1941
Billy Halop,Halop,,unknown,,1920,1937,1984+,1976
Brett Halsey,Halsey,,lead,,,1953,1984+,1972
Charles Halton,Halton,,sour-faced,,1876,1936,1959,1956
Mie Hama,,,unknown,,,,1992+,
Veronica Hamel,,,unknown,,,,1992+,
Rusty Hamer,Hamer,,adolescent comic,,1947,1952,1989,1962
Mark Hamill,Hamill,,lead,,1952,1975,1984+,1983
Bernie Hamilton,Hamilton,,burly,,,1960,1984+,1979
George Hamilton,Hamilton,,lead,,1939,1958,1984+,1981
John Hamilton,Hamilton,,chubby,,1886,1926,1958,1957
Linda Hamilton,,,unknown,,,,1992+,
Margaret Hamilton,Hamilton,,hatchet-faced spinster,,1902,1933,1985,1971
Murray Hamilton,Hamilton,,general purpose,,1923,1950,1984+,1980
Neil Hamilton,Hamilton,,stalwart,,1899,1923,1984+,1967
Suzanne Hamilton,,,unknown,,,,1992+,
Harry Hamlin, Hamlin,,handsome,,1951,,1984+,
Ben Hammer,,,unknown,,,,1992+,
Kay Hammond,Standing,,plummy-voiced,,1909,1930,1980,1961
Walter Hampden,Dougherty,,unknown,,1879,1917,1955,1956
Susan Hampshire,Hampshire,,demure,,1938,1959,1984+,1976
James Hampton,,,unknown,,,,1992+,
Master Bong Soo Han,,,unknown,,,,1992+,
Miyi Hana,,,unknown,,,,1992+,
Irene Handl,Handl,,character comedienne,,1902,1941,1987,1979
Lloyd Hanes,,,unknown,,,,1992+,
Carol Haney,Haney,,dancer,,1928,1953,1964,1957
Tom Hanks,Hanks,,exuberant,,1956,1984,1984+,1993
Jenny Hanley,Hanley,,light lead,,1947,1968,1984+,1975
Jimmy Hanley,Hanley,,`boy next door',,1918,1934,1970,1968
Mie Hanna,,,unknown,,,,1992+,
Darryl Hannah,,,unknown,,,,1992+,
Lawrence Hanray,Hanray,,character,,1874,1932,1947,1941
Lars Hansen,Hansen,,unknown,,1887,1913,1965,1928
Patti Hansen,,,unknown,,,,1992+,
Haya Harareet,Hararit,,lead,,1934,1924,1984+,1967
James Harcourt,,,unknown,,,,1992+,
Jerry Hardin,,,unknown,,,,1992+,
Ty Hardin,,,unknown,,,,1992+,
Ann Harding,Gatley,,gentlewoman,[4.805],1902,1929,1981,1956
Lyn Harding,Harding,,spendid heavy,,,1920,1984+,1940
Karl Hardman,,,unknown,[4.199],,,1992+,
Cedric Hardwicke,Hardwicke,,unknown,[34.87],1893,1926,1964,1964
Oliver Hardy,Hardy,,fat pompous comic,,1892,1913,1957,1952
Robert Hardy,Hardy,,character,,1925,1965,1984+,1981
Lumsden Hare,Hare,,character,,1875,1931,1964,1959
Robertson Hare,Hare,,bald-headed comedian,,1891,1930,1979,1961
Dorian Harewood,Harewood,,honest or sinister,,1950,1975,1984+,1984
John Hargreaves,,,unknown,,,,1992+,
Gordon Harker,Harker,,Cockney comic,,1885,1927,1967,1959
Jean Harlow,Carpentier,,wisecracking blonde,[4.851],1911,1928,1937,1937
Deborah Harmon,,,unknown,,,,1992+,
Mark Harmon,Harmon,,competent,,1951,1977,1984+,1982
Jessica Harper,Harper,,lead,,1955,1976,1984+,1978
Ron Harper,,,unknown,,,1961,1984+,
Tess Harper,,,unknown,,,,1992+,
Valerie Harper,Harper,,comic lead,,1940,1972,1984+,1979
William Harrigan,Harrigan,,general purpose,,1894,1917,1966,1955
Pat Harrington,Harrington,,wise-cracking character,,,1960,1992+,
Aaron Harris,,,unknown,,,,1992+,
Anita Harris,,,unknown,,,,1992+,
Barbara Harris,Harris,,lead,[4.55],1936,1965,1984+,1980
Brad Harris,,,unknown,,,,1992+,
Cassandra Harris,,,unknown,,1952,1981,1991,
Ed Harris,,,unknown,,,,1992+,
Joann Harris,,,unknown,,,,1992+,
Jonathan Harris,Harris,,"fussy, overbearing",,1914,1959,1984+,1968
Julie Harris,Harris,,fey,,1925,1953,1984+,1981
Julius W. Harris,Harris,,black character,,,1961,1984+,1976
Leigh Harris,,,unknown,,,,1992+,
Leonard Harris,,,unknown,,,,1992+,
Lynette Harris,,,unknown,,,,1992+,
M.K. Harris,,,romantic old man,,,1989,1992+,
Phil Harris,Harris,,"bandleader, singer",,1904,1933,1984+,1967
Richard Harris,Harris,,gaunt rebel,,1932,1958,2001+,2001
Robert Harris,Harris,,classical,,1900,1931,1984+,1968
Robert H. Harris,Harris,,officious,,1911,1956,1981,1967
Rosemary Harris,Harris,,unknown,,1930,1962,2001,
Cathryn Harrison,,,unknown,,,,1992+,
George Harrison,Harrison,,singer,,,,2001,
Gregory Harrison,,,unknown,,,,1992+,
Jenilee Harrison,,,unknown,,,,1992+,
Kathleen Harrison,Harrison,,amiable,,1898,1931,1984+,1969
Linda Harrison,Harrison,,lead,[4.137],1945,1966,1984+,1975
Rex Harrison,Carey,,debonair,,1908,1930,1990,1978
Kathryn Harrold,Harrold,,lead,,1950,1982,1984+,
Lisa Harrow,,,unknown,,,,1992+,
Deborah Harry,,,unknown,,,,1992+,
Dolores Hart,Hicks,,lead,,1938,1956,1984+,1962
Dorothy Hart,Hart,,second lead,,1923,1947,1984+,1952
John Hart,,,unknown,,,,1992+,
Veronica Hart,,,unknown,,,,1992+,
William S. Hart,Hart,,solemn,,1870,1915,1946,1925
Mariette Hartley,Hartley,,lead,,1940,1962,1992+,1982
David Hartman,Hartman,,gangling,,1937,1968,1984+,1976
Elizabeth Hartman,Hartman,,lead,,1941,1966,1984+,1973
Ena Hartman,,,unknown,,,,1992+,
Lisa Hartman,,,unknown,,,,1992+,
Paul Hartman,,,craggy,[34.207],,1960,1992+,1961
Phil Hartman, Hartmann,,comic,,1948,,1998,
William Hartnell,Hartnell,,thinlipped crook,,1908,1933,1975,1963
Laurence Harvey,Harvey,,cute,"[34.161,322]",,1959,,
Forrester Harvey,Harvey,,character,,1880,1922,1945,1945
Herk Harvey,,,unknown,,,,1992+,
Laurence Harvey,Skikne,,lead,[4.145],1928,1948,1973,1973
Lilian Harvey,Harvey,,lead,,1906,1925,1968,1939
Paul Harvey,Harvey,,character,,1884,1934,1955,1955
Bob Haskins,,,unknown,,,,1992+,
O.E. Hasse,Hasse,,commanding,,1903,1934,1978,1975
David Hasselhoff,,,unknown,,,,1992+,
Marilyn Hassett,Hassett,,lead,,1947,1970,1984+,1979
Signe Hasso,Larsson,,strong-willed,,1915,1933,1984+,1977
Terry Hatcher,Hatcher,,unknown,,dob,1997,1984+,
Richard Hatch,,,unknown,,,,1992+,
Hurd Hatfield,Hatfield,,cold handsome,,1918,1944,1984+,1979
Rohini Hattangady,,,unknown,,,,1992+,
Raymond Hatton,Hatton,,madman,,1887,1916,1971,1967
Rondo Hatton,Hatton,,menacing,,,1930,,1940
Rutger Hauer,Hauer,,lead,,1944,1977,1984+,1983
Max Haufler,Haufler,,unknown,,19bb,1964,1995+,
Fay Hauser,,,unknown,,,,1992+,
Joachim Hauser,,,unknown,,,,1992+,
Wings Hauser,,,unknown,,,,1992+,
Thomas Haustein,,,unknown,,,,1992+,
June Haver,Stovenour,,singer,,1926,1943,1984+,1953
Nigel Havers,,,unknown,,,,1992+,
June Havoc,Hovick,,dancer,,1916,1941,1984+,1977
Jack Hawkins,Hawkins,,friendly dominant,[4.747],1910,1930,1973,1973
Jimmy Hawkins,Hawkins,,child,,1942,1946,,
William Hawley,,,unknown,,,,1992+,
Goldie Hawn,Hawn,,blonde nitwit,,1945,1968,1984+,1988
Jill Haworth,Haworth,,lead,,1945,1960,1984+,1974
Nigel Hawthorne,Hawthorne,,character,,1929,1980,2001,1982
Charles Hawtrey,Hawtrey,,spindle-shanked comic,,1914,1937,1988,1972
Sessue Hayakawa,Hayakawa,,character,,1889,1914,1973,1961
Harry Hayden,Hayden,,tubby,,1884,1936,1955,1952
Linda Hayden,Hayden,,lead,,1951,1969,1984+,1977
Russell Hayden,Lucid,,second string lead,,1912,1937,1981,1955
Sterling Hayden,Hayden,,rangy,[4.91],1916,1940,1984+,1983
Richard Haydn,Haydn,,adenoidal character cameos,,1905,1941,85,1974
Julie Haydon,,,unknown,,,,1992+,
Helen Haye,Hay,,kindly dowager,,1874,1921,1957,1956
Allison Hayes,Hayes,,the 50-foot woman,,1930,1954,1977,1960
Gabby Hayes,Hayes,,bewhiskered,,1885,1929,1969,1950
Helen Hayes,HayesBrown,,distinguished,,1900,1917,1992,1983
Margaret Hayes,Hayes,,character,,1915,1955,1977,1958
Melvyn Hayes,Hayes,,comedy character,,1935,1956,1984+,1976
Peter Lind Hayes,Hayes,,serious,[34.292],,1964,1984+,
Dick Haymes,Haymes,,crooner,,1916,1944,1980,1974
Linda Haynes,,,unknown,,,,1992+,
Robert Hays,Hays,,lead,,1948,1976,1984+,1974
Joan Haythorne,Haythornthwaite,,aristocratic roles,,1915,1946,1984+,1961
Louis Hayward,Grant,,mild,,1909,1933,1985,1973
Susan Hayward,Marrener,,vivacious bitch,"[4.244,780][9.138]",1918,1938,1975,1972
Rita Hayworth,Cansino,,tempestuous,[4.400],1918,1935,1987,1972
Jonathan Haze,,,unknown,,,,1992+,
Katherine Healy,,,unknown,,,,1992+,
John Heard,Heard,,general purpose,,1946,1977,1984+,1982
Joey Heatherton,Heatherton,,child lead,,1944,1964,1984+,1977
Eileen Heckart,Heckart,,character,,1919,1956,2001,1981
David Hedison,Heditsian,,sailor,,1926,1957,1984+,1966
Tippi Hedren,Hedren,,blonde lead,[37.326],1935,1963,1984+,1982
Marta Heflin,,,unknown,,,,1992+,
Van Heflin,Heflin,,craggy,,1910,1936,1971,1971
Michael Hegarty,,,unknown,,,,1992+,
Julie Hegerty,,,unknown,,,,1992+,
O.P. Heggie,Heggie,,character,,1879,1929,1936,1936
Elayne Heilveil,,,unknown,,,,1992+,
Richard Hell,,,unknown,,,,1992+,
Randee Heller,,,unknown,,,,1992+,
Anne Helm,,,unknown,,,,1992+,
Florence Helminger,,,unknown,,,,1992+,
Katherine Helmond,Helmond,,saucer-eyed,,1929,1974,1984+,1981
Tom Helmore,,,unknown,,,1958,1992+,
Robert Helpmann,Helpmann,,dancer,,1909,1942,1986,1972
Margaux Hemingway,Hemingway,,lead,,1955,1976,1984+,1982
Mariel Hemingway,Hemingway,,leggy,,1961,1976,1984+,1983
