CAL35,Le Bl\'e en herbe,1954
CAL36,Le Rouge et Le Noir,1954
CAL40,Marguerite de la Nuit,1955
CAL45,En Cas de Malheur,1957
CAL46,La Travers\'ee de Paris,1957
CAL50,The Count of Monte Christo,1961
CAL53,Le Meurtier,1963
CAL55,The Woman In White,1965
CAL60,Le Rouge et le Blanc,1970
DeD18,Destination Tokyo,1943
DeD30,Hollywood Canteen,1944
DeD40,The Red House,1947
DeD42,Dark Passage,1947
DeD50,Broken Arrow,1950
DeD52,Bird of Paradise,1951
DeD55,Never Let Me Go,1952
DeD57,Horatius,1953
DeD58,Demetrius and the Gladiators,1954
DeD60,Jubal,1956
DeD61,The Last Wagon,1956
DeD62,3:10 to Yuma,1956
DeD65,The Badlanders,1958
DeD67,Cowboy,1958
DeD70,The Hanging Tree,1959
DeD75,Parrish,1961
DeD77,Spencer's Mountain,1962
DeD80,Youngblood Hawke,1964
DeD83,The Battle of Villa Florita,1956
EuF1,Charlie Chan's Courage,1933
EuF10,Charlie Chan in London,1933
EuF30,Charlie Chan on Broadway,1937
EuF40,Charlie Chan at Monte Carlo,1938
EuF50,Charlie Chan's Murder Cruise,1940
EuF51,"Michael Shayne, Private Detective",1940
EuF53,Dressed To Kill,1940
EuF55,The Man Who Wouldn't Die,1940
EuF57,Time To Kill,1940
EuF59,Blue and White and Perfect,1940
EuF60,Berlin Correspondent,1942
FSt10,Vampire Bat,1933
FSt20,Blondie,1938
FSt22,Blondie Meets the Boss,1939
FSt24,Blondie Takes a Vacation,1939
FSt26,Blondie Brings Up Baby,1939
FSt28,Blondie on a Budget,1940
FSt30,Blondie has Servant Trouble,1940
FSt32,Blondie Plays Cupid,1940
FSt34,Blondie Goes Latin,1941
FSt36,Blondie in Society,1941
FSt38,Blondie Goes to College,1942
FSt40,Blondie's Blessed Event,1942
FSt42,Blondie for Victory,1942
FSt44,It's a Great Life,1943
FSt46,Footlight Glamour,1943
FSt48,Leave it to Blondie,1945
FSt50,Blondie Knows Best,1946
FSt52,Life With Blondie,1946
FSt54,Blondie's Lucky Day,1946
FSt56,Blondie's Big Moment,1947
FSt58,Blondie's Holiday,1947
FSt60,Blondie in the Dough,1947
FSt62,Blondie's Anniversary,1947
FSt64,Blondie's Reward,1948
FSt66,Blondie's Secret,1949
FSt68,Blondie's Big Deal,1949
FSt70,Blondie hits the Jackpot,1949
FSt72,Blondie's Hero,1950
FSt74,Beware of Blondie,1950
GSt1,Cohens and Kellys in Trouble,1933
GSt2,Alice Adams,1935
GSt3,Annie Oakley,1935
GSt4,The Nitwits,1935
GSt21,Swing Time,1936
GSt5,A Damsel in Distress,1937
GSt6,Quality Street,1937
GSt7,Vivacious Lady,1938
GSt8,Gunga Din,1939
GSt9,Vigil in the Night,1940
GSt10,Penny Serenade,1941
GSt11,Woman of the Year,1941
GSt12,Talk of the Town,1942
GSt13,The More the Merrier,1943
GSt14,I Remember Mama,1947
GSt15,A Place in the Sun,1951
GSt17,Shane,1953
GSt18,Giant,1956
GSt19,The Diary of Anne Frank,1959
GSt20,The Greatest Story Ever Told,1965
GSt30,The Only Game in Town,1970
HRo2,The Devil's Brother,1933
HRo5,One Million Years B.C.,1940
HRo10,Turnabout,1941
JBL10,La Maternelle,1933
JBL20,Helene,1937
JBL30,La Mort du Cygne,1938
JBL40,Fire in the Straw,1933
LlF10,Dirty Work,1933
MCC12,The Last Days of Pompeii,1935
MEp5,La Maternelle,1933
MEp10,La Mort du Cygne,1938
ML1,Cradle Song,1933
ML2,Death Takes a Holiday,1933
ML6,Hands Across the Table,1935
ML8,Thirteen Hours by Air,1936
ML9,The Big Broadcast of 1937,1937
ML10,Easy Living,1937
ML12,The Big Broadcast of 1938,1938
ML13,Midnight,1939
ML14,Remember the Night,1940
ML15,"Arise, My Love",1940
ML17,Hold Back the Dawn,1941
ML18,The Lady is Willing,1942
ML20,No Time for Love,1943
ML21,Lady in the Dark,1944
ML23,Practically Yours,1944
ML24,Kitty,1945
ML32,The Mating Season,1951
ML30,No Man of her Own,1950
ML39,The Girl Most Likely,1957
RdB10,Heroes for Sale,1933
RMk10,Once in a Lifetime,1933
xCm10,Cento Di Questo Giorni,1933
xCm20,Ulysses,1954
ABW5,On Secret Service,1934
ABW10,Radio Parade,1935
ABW15,Drake of England,1935
ABW20,The Dark Stairway,1937
ABW25,The Return of Carol Deane,1938
ABW30,They Drive by Night,1938
ABW35,The Nursemaid Who Disappeared,1939
ABW40,Busman's Honeymoon,1940
ArL9,California Straight Ahead,1937
ArL17,Risky Business,1938
ArL22,Black Friday,1940
ArL26,San Francisco Docks,1941
ArL28,Buck Privates,1941
ArL29,Hold That Ghost,1941
ArL36,The Phantom of the Opera,1943
ArL39,The Spider Woman Strikes Back,1946
ArL43,Francis,1950
ArL46,Rhubarb,1951
ArL48,Hercules,1954
ArL49,Hercules Unchained,1954
ArL50,The White Warrior,1955
ArL55,Star of India,1956
ArL56,Morgan the Pirate,1958
ArL58,Thief of Bagdad,1961
ArL60,Duel of the Titans,1965
ArL61,The Barbarians,1967
ChE1,Call It Murder,1934
ChE2,The Egg and I,1947
CdG1,Tarzan and his Mate,1934
CR5,Bank Holiday,1938
CR9,The Stars Look Down,1939
CR10,The Night Train to Munich,1940
CR12,Kipps,1941
CR13,The Young Mr.~Pitt,1942
CR14,The Way Ahead,1944
CR15,The True Glory,1945
CR16,Odd Man Out,1946
CR17,The Fallen Idol,1948
CR18,The Third Man,1949
CR19,An Outcast of the Islands,1951
CR20,The Man Between,1953
CR21,A Kid For two Farthings,1955
CR24,Our Man in Havana,1959
CR27,Oliver!,1968
DBr5,Lady by Choice,1934
DBr10,The Man Who Wouldn't Talk,1940
DSk10,"April, April",1935
DSk15,Das Hofkonzert,1936
DSk20,La Habanera,1937
DSk25,Home is Calling,1937
DSk30,Hitler's Madman,1943
DSk32,Strange Illusion,1945
DSk34,Lured,1947
DSk35,Sleep My Love,1948
DSk37,Slightly French,1949
DSk38,Shockproof,1949
DSk42,Weekend with Father,1951
DSk44,Has Anybody Seen My Gal?,1952
DSk46,Take Me to Town,1953
DSk48,The Sign of the Pagan,1954
DSk49,Magnificent Obsession,1954
DSk50,There's Always Tomorrow,1955
DSk51,All that Heaven Allows,1955
DSk54,Written on the Wind,1957
DSk58,Battle Hymn,1956
DSk62,Interlude,1957
DSk66,A Time to Love and a Time to Die,1958
DSk67,The Tarnished Angels,1958
DSk69,Imitation of Life,1959
EGU1,The Black Cat,1934
EGU17,Bluebeard,1944
EGU18,Strange Illusion,1945
EGU20,Detour,1946
EGU21,The Strange Woman,1946
EGU27,The Man from Planet X,1951
EGU30,Ruthless,1954
EGU40,Daughter of Dr.~Jekyll,1954
EGU70,The Naked Dawn,1960
EGU84,"Atlantis, The Lost Kingdom",1962
GAv10,The Jolly Fellows,1934
GMe10,Babes in Toyland,1934
GvM7,Swedenhielms,1935
GvM10,Intermezzo,1936
GvM12,A Woman's Face,1938
GvM13,Dollar,1938
GvM14,Only One Night,1938
HY1,The Scarlet Pimpernel,1934
HY10,Little Tough Guy,1934
HY17,There's One Born Every Minute,1942
HY20,Jungle Captive,1944
LeG23,The Mummy's Tomb,1942
JN2,Singapore Woman,1941
JN3,The Mark of Dimitrios,1944
JN7,Humoresque,1946
JN9,Road House,1948
JN10,Johnny Belinda,1948
JN12,The Mudlark,1950
JN13,Three Came Home,1950
JN14,The Mudlark,1951
JN15,Phone Call from a Stranger,1952
JN16,Lure of The Wilderness,1952
JN19,Titanic,1953
JN20,How to Marry a Millionaire,1953
JN21,Three Coins in the Fountain,1954
JN22,Woman's World,1954
JN23,Daddy Longlegs,1955
JN25,The Rains of Ranchipur,1955
JN31,The Pleasure Seekers,1964
JRa10,A Royal Divorce,1938
JRa12,The Mind of Mr.~Reeder,1939
LoS2,She Done Him Wrong,1933
LoS3,Morning Glory,1933
LoS10,Born to Be Bad,1941
MhR1,Boule de Suif,1934
MhR5,Lenin in October,1937
MhR10,Lenin in 1918,1938
MhR15,The Russian Question,1948
MhR20,Nine Days of One Year,1961
MhR25,Ordinary Fascism,1964
MPa1,Cesar,1934
MPa3,Gribouille,1937
MPa4,La Femme du Boulanger,1938
MPa5,La Fille du Puisatier,1946
MPa7,Manon des Sources,1952
PaM10,Orient Express,1934
RWB10,The October Man,1947
RWB15,The Weaker Sex,1948
RWB20,Morning Departure,1950
RWB25,I'll Never Forget You,1951
RWB30,Inferno,1952
RWB32,Don't Bother to Knock,1952
RWB33,Inferno,1954
RWB35,Passage Home,1954
RWB38,Jaqueline,1956
RWB40,Tiger in the Smoke,1956
RWB42,The One that got Away,1957
RWB45,A Night to Remember,1958
RWB50,The Singer Not the Song,1960
RWB52,Flame in the Streets,1961
RWB54,The Valiant,1961
RWB56,Two Left Feet,1964
RWB58,Quatermass and the Pit,1967
RWB60,The Anniversary,1968
RWB65,Scars of Dracula,1971
RWB67,Dr.~Jekyll and Sister Hyde,1971
RWB69,Asylum,1972
RWB71,And Now the Screaming Starts,1973
RWB73,The Vault of Horror,1973
RWB77,The Monster Club,1981
RWB82,Mission: Monte Carlo,1985
ThA10,The Silver Streak,1934
BBe1,Gold Diggers of 1935,1935
BBe14,Babes in Arms,1939
BBe17,Strike Up the Band,1940
BBe19,Babes on Broadway,1941
BBe20,For Me and My Gal,1942
BBe21,The Gang's All Here,1943
BBe23,Take Me Out To The Ball Game,1949
BeH1,The Scoundrel,1935
BeH2,Angels over Broadway,1940
CMA1,Crime Without Passion,1935
CMA2,Soak the Rich,1936
CMA3,Once in a Blue Moon,1936
EdK10,The New Adventures of Tarzan,1935
EdK15,Tarzan and the Green Goddess,1935
EDm18,Tender Comrade,1943
EDm20,Captive Wild Woman,1943
EDm22,"Murder, My Sweet",1944
EDm24,Cornered,1945
EDm25,Till the End of Time,1946
EDm26,Crossfire,1947
EDm34,The Caine Mutiny,1954
EDm35,Broken Lance,1954
EDm37,Soldier of Fortune,1955
EDm38,The Left Hand of God,1955
EDm39,The Mountain,1956
EDm40,Raintree County,1958
EDm41,The Young Lions,1958
EDm43,The Blue Angel,1959
EDm44,Warlock,1959
EDm46,The Carpetbaggers,1963
EDm54,Mirage,1965
EDm55,Alvarez Kelly,1966
EDm58,Bluebeard,1972
GNj1,Anne of Green Gables,1934
GuE10,Walpurgis Night,1935
GWh10,George White's 1935 Scandals,1935
HRv10,The Lost City,1935
HJB10,The Master Race,1935
HJB50,Salt of the Earth,1954
IEn1,His Fighting Blood,1935
IEn10,Arizona Days,1937
IEn20,Dick Tracy Returns,1938
IEn90,Drums of Fu Munchu,1940
IEn180,Westward Ho!,1941
IEn220,Captain America,1944
IEn280,Don't Fence Me In,1945
IEn290,Murder in the Music Hall,1946
IEn300,Riders in the Sky,1949
IEn310,Valley of Fire,1951
IHA1,Frankie and Johnny,1935
IHA15,Women in War,1940
IHA23,Gangway for Tomorrow,1943
IHA30,Angel on the Amazon,1948
IHA31,The Avengers,1950
IHA33,Thunderbirds,1952
IHA34,City That Never Sleeps,1953
IHA35,Hell's Half Acre,1953
IHA36,The Eternal City,1953
JKa10,The Man from Music Mountain,1938
JKa20,The Man from Cheyenne,1942
JKa40,The Cheaters,1945
JKa47,Wyoming,1947
JKa50,The Plunderers,1948
JKa55,Rock Island Trail,1950
JKa56,Transcontinent Express,1950
JKa60,California Passage,1951
JKa70,Jubilee Trail,1953
JKa80,Spoilers of the Forest,1953
JPt10,A Fine Mess,1935
LoK3,Murder in Trinidad,1935
LoK9,Charlie Chan in Egypt,1935
LoK20,Bulldog Drummond Comes Back,1937
LoK30,The Way of All Flesh,1940
LoK50,Dangerous Mission,1954
PLS10,Mimi,1935
TWa10,Foreign Affaires,1935
xEn10,Pygmalion,1935
xMe10,Invitation to the Waltz,1935
Z3520,The House on the Square,1935
BDH10,The Tenth Man,1936
BDH30,Scrooge,1950
EMv10,Speed,1936
FkS10,Flash Gordon,1936
FMD3,Isle of Fury,1936
FMD10,Scared Stiff,1945
FMD20,Along the Navajo Trail,1946
GDo2,Bored of Education,1936
GDo4,Broadway Limited,1941
GDo18,If You Knew Susie,1948
GDo23,Rogues of Sherwood Forest,1950
GDo32,The Charge at Feather River,1953
GDo37,Them!,1954
GDo39,The McConnell Story,1955
GDo49,Bombers B-52,1958
GDo50,The Fiend Who Walked the West,1958
GDo71,Harlow,1965
GDo74,Stagecoach,1966
GDo76,In Like Flint,1967
GDo78,Tony Rome,1967
GDo79,The Detective,1968
GDo81,Lady in Cement,1968
GDo83,They Call Me Mr.~Tibbs,1970
GDo92,Viva Knievel,1977
HaF16,Dear Octopus,1943
HaF20,English Without Tears,1943
HaF23,Mr.~Emanuel,1944
HaF29,Quiet Weekend,1946
HaF31,My Brother Jonathan,1947
HaF35,The Man Who Watched Trains Go By,1952
HaF37,Rob Roy the Highland Rogue,1953
HaF40,The Man Who Loved Redheads,1955
HCP1,Beloved Enemy,1936
HCP4,The Shopworn Angel,1938
HCP5,Congo Maisie,1938
HCP6,The Story of Vernon and Irene Castle,1939
HCP10,Helzapoppin,1942
HCP11,Victory through Air Power,1943
HCP12,Mr.~Lucky,1943
HCP22,The Farmer's Daughter,1947
HCP24,Mr.~Baldings Builds His Dream House,1948
HCP25,The Accused,1949
HCP26,Cause for Alarm,1951
HCP28,Three for the Show,1955
HeM10,His Lordship,1936
HeM20,Strange Boarders,1938
HeM30,Back Room Boy,1941
HeM40,Flight from Folly,1945
HKo6,Three Smart Girls,1936
HKo7,One Hundred Men and a Girl,1937
HKo9,Three Smart Girls Grow Up,1939
HKo10,First Love,1939
HKo12,Spring Parade,1940
HKo13,It Started with Eve,1941
HKo17,Luck of the Irish,1947
HKo18,The Bishop's Wife,1948
HKo21,The Inspector General,1949
HKo22,Wabash Avenue,1950
HKo23,My Blue Heaven,1950
HKo25,Dear Brigitte,1950
HKo24,Harvey,1950
HKo26,No Highway in the Sky,1951
HKo29,The Robe,1953
HKo30,D\'esir\'ee,1954
HKo36,My Man Godfrey,1957
HKo39,The Naked Maja,1959
HKo41,Flower Drum Song,1960
HKo43,Mr. Hobbs Takes a Vacation,1962
HWa1,Night Mail,1936
HWa5,Nine Men,1936
HWa9,Where No Vultures Fly,1951
HWa10,West of Zanzibar,1953
JFll,We're Only Human,1936
LaH10,Dracula's Daughter,1936
LeS80,The Vampire's Ghost,1946
LeS90,Belle Starr's Daughter,1948
LeS100,Sky Dragon,1949
LeS110,Fort Algiers,1953
MC2,Drole de Drames,1937
MC3,Quai des Brumes,1938
MC4,Hotel du Nord,1938
MC5,Le Jour se L\`eve,1939
MC6,Les Visiteur du Soir,1942
MC7,Les Enfants du Paradis,1944
MC8,Les Portes de la Nuit,1946
MC9,La Marie du Port,1950
MC11,Th\`eres\'e R\'aquin,1953
MC15,Terrain Vague,1960
NF1,I Cover Chinatown,1936
NF3,"Think Fast, Mr.~Moto",1937
NF4,"Thank You, Mr.~Moto",1937
NF6,Mr.~Moto Takes a Chance,1938
NF7,Mysterious Mr.~Moto,1938
NF9,Charlie Chan in Reno,1939
NF10,Mr.~Moto's Last Warning,1939
NF12,Mr.~Moto Takes a Vacation,1939
NF13,Charlie Chan at Treasure Island,1939
NF14,Charlie Chan in Panama,1940
NF16,Journey into Fear,1942
NF21,Davy Crockett,1955
NF25,Davy Crockett and the River Pirates,1958
NF27,The Sign of Zorro,1960
NF29,Indian Paint,1965
NF30,The Return of Mr.~Moto,1965
VtH5,Kreuzer Sonata,1936
VtH10,Jew Suss,1940
VtH15,Der Grosse Konig,1941
VtH20,Opfergang,1943
VtH23,Kolberg,1943
VtH25,Die Baue Stunde,1951
VtH30,The Third Sex,1957
WCl1,Man Hunt,1936
WCl5,Here Comes Carter,1936
WCl12,Accidents Will Happen,1938
WCl14,Nancy Drew Detective,1938
WCl15,Nancy Drew Reporter,1939
WCl16,Nancy Drew Trouble Shooter,1939
WCl17,Nancy Drew and the Hidden Staircase,1939
WCl18,The Dead End Kids on Dress Parade,1940
WCl19,Calling Philo Vance,1938
WCl21,Devil's Island,1940
WCl22,She Couldn't say No,1941
WCl28,The Falcon in Danger,1943
WCl29,The Falcon and The Co-Eds,1943
WCl30,The Falcon Out West,1944
WCl31,Crime By Night,1944
WFo10,Burgtheater,1936
WFo15,Bel Ami,1939
WlH10,Bunker Bean,1936
xWi1,Charlie Chan's Secret,1936
AKi1,Keep Fit,1937
AKi7,It's in the Air,1938
AKi20,Mine Own Executioner,1947
AKi25,Mr.~Denning Drives North,1951
AKi30,The Captain's Paradise,1953
AKi40,The Amorous Prawn,1962
AMx1,L'Espoir,1937
AMx5,Sierra de Teruel,1938
GrR1,Lancer Spy,1937
GrR3,Intermezzo,1939
GrR4,Barricade,1939
GrR5,Daytime Wife,1939
GrR6,Rose of Washington Square,1939
GrR7,"Wife, Husband and Friend",1939
GrR10,I was an Adventuress,1940
GrR12,Adam Had Four Sons,1941
GrR15,Irish Eyes are Smiling,1944
GrR22,Black Magic,1957
GrR30,Abdullah the Great,1957
GrR32,Oscar Wilde,1960
IBt4,Pastor Hall,1939
IBt5,Thunder Rock,1942
IBt8,Journey Together,1945
IBt9,Fame is the Spur,1946
IBt10,Brighton Rock,1946
IBt11,The Guinea Pig,1949
IBt12,Seven Days to Noon,1950
IBt18,Private's Progress,1954
IBt19,Brother's in Law,1956
IBt20,Happy is the Bride,1957
IBt21,Lucky Jim,1957
IBt24,I'm Allright Jack,1959
IBt27,Heavens Above,1963
IBt33,Endless Night,1971
IBt38,"Soft Beds, Hard Battles",1973
IFa8,Broadway Musketeers,1938
IFa10,Five Came Back,1939
IFa13,Married and in Love,1940
IFa14,A Bill of Divorcement,1940
IFa17,China,1943
IFa18,The Hitler Gang,1944
IFa24,Calcutta,1947
IFa25,The Big Clock,1948
IFa28,Alias Nick Beal,1949
IFa32,His Kind of Woman,1951
IFa34,Hondo,1954
IFa35,Plunder of the Sun,1954
IFa39,Back from Eternity,1956
IFa45,The Unholy Wife,1957
IFa50,John Paul Jones,1959
JPH1,The Last Train from Madrid,1937
JPH2,Ebb Tide,1938
JPH10,The Farmer's Daughter,1940
DvH10,Snow White and the Seven Dwarfs,1937
GeS15,Mantrap,1943
GeS17,The Lady and the Monster,1943
GeS25,The Bandit of Sherwood Forest,1946
GeS27,Johnny Comes Flying Home,1946
GeS29,Last of the Redmen,1947
GeS50,Son of Robin Hood,1958
HDc1,Abus de Confiance,1937
HDc6,Battement de Coeur,1940
HDc10,Les Iconnus dans la Maison,1942
HDc20,La Fille du Diable,1946
HDc30,Three Telegrams,1950
HDc35,The Truth About Bebe Donge,1952
HDc40,The Lovers of Toledo,1953
HDc50,Razzia sur la Chnouf,1955
HDc56,Charmants Garcons,1957
HDc60,The Face of the Cat,1958
HDc70,Outcasts of Glory,1964
JMu3,Le Puritain,1938
MP2,The Spy in Black,1938
MP4,The Thief of Baghdad,1940
MP6,49th Parallel,1941
MP7,One of our Aircraft is Missing,1942
MP8,The Life and Death of Colonel Blimp,1943
MP9,The Volunteer,1943
MP11,I Know Where I Am Going,1945
MP12,A Matter of Life and Death,1946
MP13,Black Narcissus,1946
MP15,The Red Shoes,1946
MP17,Gone to Earth,1950
MP18,The Elusive Pimpernel,1951
MP19,The Tales of Hoffman,1951
MP20,The Wild Heart,1952
MP25,Oh Rosalinda!!,1955
MP31,The Battle of the River Plate,1956
MP35,Peeping Tom,1960
MP47,The Age of Consent,1969
NNo1,River of Unrest,1937
NNo2,Best Friends,1975
NNo3,Las Vegas Lady,1976
NNo4,Youngblood,1978
NNo5,Dreamer,1979
NNo7,King of the Mountain,1981
NNo8,Night Partners,1983
NNo11,Roman Holiday,1987
NNo13,Full Exposure: The Sex Tape Scandal,1989
NNo16,A Mother's Justice,1991
OtV10,Virginity,1937
RfH10,Ave Maria,1954
SSS15,A Girl with Ideas,1937
SSS20,Four Girls in White,1939
SSS25,Whistling in the Dark,1941
SSS45,Rio Rita,1942
SSS50,Song of the Open Road,1944
SSS55,Son of Lassie,1945
SSS58,Abbott and Costello in Hollywood,1945
SSS62,Her Husband's Affairs,1947
SSS65,I Love Trouble,1948
SSS70,The Lust for Gold,1949
WWn10,The Lone Ranger,1938
WWn12,Under Western Stars,1938
WWn30,The Lone Ranger Rides Again,1939
WWn35,The Drums of Fu Manchu,1940
WWn40,Jungle Girl,1940
WWn80,The Perils of Nyoka,1942
WWn100,The Cowboy and the Senorita,1944
WWn101,Yellow Rose of Texas,1944
WWn170,The Last Musketeer,1952
WWn200,The Cool and the Crazy,1958
WWn205,Juvenile Jungle,1958
WWn220,Master of the World,1961
WWn300,The Republic Story,1991
BKB10,Two Sisters,1938
ChJ10,Symphonie Fantastique,1942
ChJ12,Carmen,1943
ChJ15,Un Revenant,1946
ChJ20,Boule de Suif,1945
ChJ25,Bluebeard,1951
ChJ30,Fanfan la Tulipe,1951
ChJ35,Nana,1954
ChJ36,Madame DuBarry,1954
ChJ40,Tous les Gars du Monde,1955
ChJ45,Babette goes to War,1959
ChJ50,Madame Sans G\^ene,1961
ChJ55,The Black Tulip,1963
ChJ60,Secret Agents,1966
ChJ65,The Saint Versus ...,1966
ChJ70,Two Tickets to Mexico,1967
ChJ74,Lady Hamilton,1967
EP1,Vessel of Wrath,1938
FoB30,Flash Gordon's Trip to Mars,1938
FoB50,Flash Gordon Conquers the Universe,1940
FoB70,The Golden Idol,1954
GaK1,A Man to Remember,1938
GaK2,Next Time I Marry,1938
GaK3,The Great Man Votes,1938
GaK4,Bachelor Mother,1939
GaK5,My Favorite Wife,1940
GaK6,They Knew What They Wanted,1940
GaK7,"Tom, Dick and Harry",1941
GaK10,Some Kind of a Nut,1970
GaK20,Some Kind of Hero,1982
GWg13,Mystery Plane,1939
GWg16,The Wolf Man,1940
GWg23,The Climax,1944
GWg24,Frisco Sal,1945
GWg25,Shady Lady,1945
GWg26,Tangier,1946
HIL5,Mr.~Moto in Danger Island,1938
HIL15,Island in the Sky,1938
HIL20,The Cisco Kid and the Lady,1939
HIL25,Charlie Chan in the City of Darkness,1939
HIL40,Time to Kill,1943
JoL1,Met My Love Again,1956
JoL2,Picnic,1955
JoL3,Bus Stop,1956
JoL4,Sayonara,1957
JoL5,South Pacific,1958
JoL6,Tall Story,1960
JoL7,Fanny,1960
JoL8,Ensign Pulver,1964
JoL9,Camelot,1967
JoL10,Paint Your Wagon,1969
LeG5,"Accused, sit down",1938
LeG10,The Girl from Mexico,1939
LeG12,Mexican Spitfire,1939
LeG14,Mexican Spitfire Out West,1940
LeG16,Mexican Spitfire's Baby,1941
LeG18,Mexican Spitfire at Sea,1941
LeG20,Mexican Spitfire Sees a Ghost,1942
LeG22,Mexican Spitfire's Elephant,1942
LeG24,Mexico Spitfire's Blessed Event,1943
LeG33,Casanova in Burlesque,1944
LeG36,The Mummy's Curse,1944
LeG40,Fireman Save My Child,1954
MaW10,The Dybbuk,1938
RBS3,Woman Against Woman,1938
RBS4,Dramatic School,1938
RBS7,Mr.~and Mrs.~North,1941
RBS9,Mr._District Attorney,1946
RBS15,That Wonderful Urge,1948
WlN10,"Mr.~Wong, Detective",1938
WlN12,Mr.~Wong in Chinatown,1939
xLe10,Tarzan's Revenge,1938
xMa10,"Andalusische N\""achte",1938
xUc10,"Das M\""adchen Johanna",1938
AnS1,The Great Victor Herbert,1942
AnS3,Stormy Weather,1942
AnS15,Julie,1956
AnS17,Cry Terror,1958
AnS29,The Secret of my Success,1965
AnS31,Song of Norway,1969
AnS33,The Great Waltz,1972
BaS10,"Sing, Bing, Sing",1939
ChV2,Blind Alley,1939
ChV8,The Lady in Question,1940
ChV13,The Tuttles of Tahiti,1942
ChV15,A Song To Remember,1944
ChV20,Gilda,1946
ChV26,The Loves of Carmen,1948
ChV35,Hans Christian Andersen,1952
ChV45,The Joker is Wild,1957
ChV46,A Farewell to Arms,1957
DFl10,Gulliver's Travels,1939
DFl11,Mr.~Bug goes to Town,1941
HeK5,In Jenen Tagen,1947
HeK8,Rotation,1949
HeK9,Des Teufels General,1955
HeK10,Ludwig II,1955
HBu5,Young Dr.~Kildare,1939
HBu8,On Borrowed Time,1939
HBu30,Dragon Seed,1944
IPC5,The Saint in London,1939
IPC25,Sleeping Car to Trieste,1948
IPC75,Weekend With Lulu,1961
JqT1,Volpone,1939
JqT2,Cat People,1942
JqT3,I Walked with a Zombie,1943
JqT4,The Leopard Man,1943
JqT6,Experiment Perilous,1944
JqT7,Out of the Past,1947
JqT8,Berlin Express,1948
JqT14,Curse of the Demon,1957
JVK10,"That's Right, You're Wrong",1939
JVK13,You'll Find Out,1940
JVK16,Thank Your Lucky Stars,1943
JVK18,The Doughgirls,1944
JVK21,Never Say Goodbye,1946
JVK25,Stallion Road,1947
JVK27,April Showers,1948
JVK30,The Second Woman,1949
JVK35,Two Tickets to Broadway,1951
PGy10,That Hagen Girl,1948
PGy12,The Woman in White,1948
PGy16,Barricade,1950
PGy20,Please Murder Me,1956
RRw15,Lost Angel,1943
RRw20,Our Vines Have Tender Grapes,1945
RRw25,Excuse My Dust,1951
RRw32,The 5000 Fingers of Dr.~T,1953
RRw33,Affair with a Stranger,1953
RRw35,Hit the Deck,1955
RRw37,These Wilder Years,1956
TMo6,British Intelligence,1940
TMo10,Shadows Over Chinatown,1946
TMo11,Dangerous Money,1946
ThR10,What a Life,1939
WMG10,Blackwell's Island,1939
Z3910,Of Mice and Men,1939
ADT9,Dark Waters,1944
ADT12,Ramrod,1947
ADT18,House of Wax,1953
ADT23,Tanganyika,1954
ADT26,Monkey on my Back,1957
ADT33,Gold for the Caesars,1964
BHl10,The East Side Kids,1940
CCb10,The Mummy's Hand,1940
CJo20,Duck Amuck,1945
CJo30,"What's Opera, Doc?",1957
CJo40,Gay Puree,1962
CJo50,The Phantom Tollbooth,1969
FAl10,Beyond the Rockies,1940
GPa1,Major Barbara,1940
GPa2.,Caesar and Cleopatra,1945
IgR2,I'm Still Alive,1940
IgR5,The Big Street,1942
IgR10,The Bachelor and the Bobbysoxer,1947
